,Ticker,EPSGrowthInLastOneYear,AverageEPSforLastTwoYears,AverageRevenueGrowthForLastTwoYear,AnnualPBRatio,Last2YearAvgROA,AnnualDebtEquityRatio,AnnualPERatio,LastQuarterPERatio,StockYearlyReturn
31,JSWSTEEL,-0.259819398712797,4.820009416243974,0.11341189252720756,1.564526054164189,0.011952062131566526,2.439598693827915,65.46013875390707,41.892911008349024,1.6290793577814218
32,SBILIFE,0.5191425404611537,2.7994872885597037,0.46033742400662314,8.527056431045606,0.002174807281756476,18.487643503405724,293.35954652860005,270.6508280012425,0.49341721090146734
33,PIDILITIND,-0.17665198464745632,4.807869754252986,0.14350055299506992,15.670637889712154,0.04145777907293863,0.41229855666862425,284.8869815407866,204.60057042856738,0.14542536114025073
34,M&M,-1.3376145794509946,2.4207675568138165,-0.03386814651108224,31.201908787842207,-0.056107123037851314,4.676849134249094,1.4257787463256708,498.2787082040728,1.451725739010464
35,SHREECEM,0.21866825504186166,107.7510524567535,0.036591449357022146,5.865433544230019,0.023717490986547966,0.5290609260576609,165.79197088727136,138.6983938484085,0.37844082642854154
36,DRREDDY,0.3114538162471861,28.240186999999995,0.030729795269145606,4.424851064092277,0.02170826815954239,0.5184804922238851,1166.8827441218407,4374.033705739304,0.5888965061546438
37,BRITANNIA,0.4131016361633048,16.626853106736185,0.019704098085437022,21.420774877206384,0.05516028939591939,0.9805631459253522,194.52255762943292,183.48550245314152,0.420270315463412
38,IOC,-0.6247457489111763,2.413092372653955,0.010380558111848872,0.983682727187412,0.003491394018493102,2.1340009121781116,78.73103631598676,11.265244207795662,0.1648000700628739
39,COALINDIA,-0.2722772277227723,6.54375,0.037795641644602196,3.442749656361709,0.0301825305137628,3.4752341477323627,25.535273375461003,24.24856111691519,0.030063885079356218
40,BPCL,-0.4860654023366508,7.520621462182698,0.026806556486610206,1.927713087603633,0.008566565480711096,2.717029861813179,21.234356778136583,30.673326498845878,0.3540048743414951
41,GODREJCP,-0.2804619569370429,4.629813120111602,0.04115819112434993,8.524667350428684,0.035601727171149226,0.8458324741709874,159.3089430598956,161.81919903930896,0.2662002346411152
42,BERGEPAINT,-0.08032834757180167,1.6543101067357842,0.14269469209580193,16.82351530901683,0.031881042854979814,0.8511992434171837,305.8698974831805,256.00877726714094,0.6175733121937383
43,TATASTEEL,-1.6195323379086501,3.4449056855351463,0.05671691207119062,0.7102838132763342,0.006631008809740535,2.448306486316749,10.017434714196547,27.191987915841953,1.5747545347626066
44,ICICIPRULI,-0.06594928703069498,1.935198258119608,0.4900839243840755,7.809009632439357,0.001559257098621265,21.22628022898561,229.59357387176075,199.4786701923037,0.4005308763790102
45,EICHERMOT,-0.4551823685922249,14.878326527853897,0.25008234398065626,4.012682240732111,0.0366428677503245,0.2590347490480722,100.36620308276497,175.10334238706199,0.6833447198423371
46,ICICIGI,0.2374301675977653,7.00875,0.025638460836345096,8.223872958107195,0.008149790429041015,5.051005854587091,169.76009337192545,174.87612932863968,0.44431614514138745
47,INDUSINDBK,-0.5056499393357391,12.11090459347769,0.009996419362819779,2.2987623946668423,0.0022670910931195036,8.103481998552924,137.57768462034738,56.70967997519786,1.176215308408385
48,INDIGO,-5.488675287427584,-13.978206815679657,0.5694952278905835,13.13112436205475,-0.013507458984512537,8.693349911373426,-16.07028094203082,-40.22866270947031,0.8106641831182857
49,CIPLA,0.34167665134870606,6.053979081409817,0.04563707919289513,2.7122672024880092,0.01785705492596447,0.5193831553380279,105.22431212647513,93.90303173640831,0.9614286337662339
50,BANDHANBNK,-0.20678910630924596,4.595009143553866,0.08623726876465415,3.435976899399182,0.00807035027691383,5.02791355827183,71.68948559620867,47.810858155092525,0.5049020544982725
51,LTI,0.23108117020805677,23.615091923659747,0.029697577132066614,6.7239055439625695,0.048664043977825644,0.5352907824959149,90.18168735706307,123.17401554260651,1.948324749121909
52,HEROMOTOCO,-0.30582642383761993,40.34334789752579,0.3921197704675606,3.509530950574082,0.03917820991369069,0.4289903023256318,61.42052455923776,65.58241387144615,0.8650304673847695
53,HDFCAMC,-0.02372052703962389,14.968534579404608,-0.015868342542148826,12.823507036025072,0.08054348381759122,0.06359699140985124,151.28635879571664,142.937663613854,0.24782289554482964
54,NAUKRI,2.042424258459449,6.35575507279293,-0.055018780820081055,10.523808696346425,0.0476655335051467,0.26234983333687784,47.10225785980499,139.52782955546027,1.25826038218527
55,GRASIM,-0.0019163412297347631,15.433243865955312,0.0494986398190488,0.8031725492999153,0.004730021884295229,2.8002488195499886,42.68452997894121,52.892680278657274,1.6488729361941785
56,VEDL,-2.1874155547080063,-0.40390809822812934,0.03379773890662616,0.8595226315969582,-0.013495974834130033,2.0045425693504293,60.073809192729414,82.84953490451882,2.3517769342577646
57,DLF,-1.7148992416758204,0.2518744464299344,0.36979032450722926,1.1461516530382267,-0.0036990338929801083,0.7588249613188159,85.29825339682029,162.39361063270147,1.0669887946404832
58,HAVELLS,0.21146262216242032,3.343784202500172,0.14660460650677448,9.517552615148892,0.02962430104922273,0.6763753384885046,198.5294202487267,130.10556170357643,0.8286608017857142
59,TATAMOTORS,-5.865971327179725,-8.209324875,1.093902417576848,26.09465307760181,-0.008114416794481294,4.253454568188335,,-152.5023586895947,3.066225165562914
60,SIEMENS,-0.306079518784444,6.410263157894737,0.12845157252298392,7.741486382835585,0.022558332905391935,1.0018402511793463,210.9948986883506,225.38462265454328,0.6022631410267846
61,BIOCON,-0.27176194395796127,1.5284162728631365,0.02319548291694297,5.611241611204354,0.013293812761498276,1.0372980847903148,216.6875810232247,313.0769314907224,0.5417987450506834
62,GAIL,0.42415870682150897,4.024532180469527,-0.05182926281772096,1.1197579478896227,0.02916249194830404,0.49305006257937006,36.70194515226743,35.1417016175683,0.9068455866434888
63,TATACONSUM,0.419882359944398,2.0314957597782195,0.20334475005704974,2.4573287187439736,0.00679675376809046,0.3178410729848798,289.4992974590549,179.1935526554089,1.2407097386981512
64,HINDALCO,-0.6945246375992005,3.3803571705587263,0.02126596280696855,0.6513261287639587,0.00504007636616791,1.8340567058411608,54.27410407399008,100.7183908030362,2.054027544071078
65,AUROPHARMA,1.0975105172197561,16.959314996503007,0.024249876897047856,2.3995981764517964,0.025350079843442765,0.7708611780721573,54.90384963048382,57.88671992712997,1.2248851799967446
66,ADANIENT,-0.44858194535104406,2.401124161800842,0.15546557053574606,1.149446468811846,0.004781076740325661,1.9898401460960558,111.70463079008138,90.0303048410314,5.739032563798033
67,MOTHERSUMI,-1.0122030240902746,0.5925827211348578,0.06735769844887919,3.110645812105627,0.007379448513967291,2.823103197469056,104.15563100126903,107.33644672801807,2.508928587952227
68,MARICO,-0.06778266885822687,2.302377840930961,0.057077599192844046,13.432057390676668,0.05308764614767428,0.6019761025791063,169.16650983327716,177.073170725,0.5621461448869056
69,AMBUJACEM,0.12770294477120311,2.8079375932801955,0.058009522608497364,1.7498615776687196,0.017032491299521967,0.6066306334264926,65.94868581514704,84.17391576265287,0.9094475630801422
70,CADILAHC,0.4822636121808303,3.7731036118379735,0.008207444596440332,2.949587474833559,0.01502003433762351,1.1133798859443986,113.71234974088183,85.50865543834941,0.646470743381835
71,MUTHOOTFIN,0.3769714091649554,18.626601082343,0.025401245421658315,2.853306779397674,0.016359503231952593,3.463338774556884,39.86225275803496,49.029882022721864,1.1158322781549772
72,ADANITRANS,0.931215858771878,1.4981118074853566,0.00021406709456894824,3.0359611225979783,0.004672801351591046,2.9965464897579963,213.13231228612588,128.61969499363042,3.013531283274461
73,TORNTPHARM,1.2214208186281834,13.297959675998744,0.002588258338732225,6.956869709753313,0.012620769844927868,1.8177320703567519,40.610035385451724,152.83569619671462,0.30381490152871504
74,YESBANK,-1.0164740271344819,-9.314877577962578,0.22692469398690826,7.102194134672434,0.0012606018629316804,10.337320572741133,-43.3521988617652,263.0,-0.7535153059798957
75,LUPIN,-4.097669690714086,2.1410873377997257,0.015447949858836253,2.655189311310239,0.010321759192126596,0.9855427396759489,147.15067503330863,216.18026264865082,0.6419755712555658
76,COLPAL,0.14210627169603582,7.972363453420019,0.025595033256296713,23.62809814671959,0.08475113776464538,0.726482546841114,162.50116020823367,142.21230164539188,0.42418314716019784
77,MCDOWELL-N,-0.6773141153959125,1.686421947444839,0.15709132115794894,11.456614753670221,0.012971000630956193,1.6426509450817044,370.2459882851337,283.4340527516335,0.039299160095436755
78,BOSCHLTD,-0.9183423965260471,44.93824415160633,0.24861044106876948,5.207806080659662,0.016571538403191338,0.42531617037891045,1.7870264967184255,-626.7415199318567,0.42041779160439113
79,PETRONET,-0.0857007547288377,4.312589467469026,-0.059938093606969174,3.181395967319515,0.038171916526959636,0.6657993442038199,57.95689282063968,35.99510504848376,0.2127574076857392
80,JUBLFOOD,-0.5102023157195638,4.592740798641993,0.17007886435782305,19.18108654605583,0.024257453836729947,1.626376298905593,370.6894291922559,407.0052258612617,1.2340509809745475
81,GODREJPROP,-0.6920896612357267,2.1430985894018053,0.16984910395462713,5.43338245186887,0.008226532502312967,1.5174938448781232,1051.9053663871046,3073.0357623367204,0.9018721992228894
82,PGHH,0.3356813395880043,37.04635190525579,0.08334061336409289,34.790690706127116,0.05554129439110933,0.7696109718064643,395.76416401263845,476.10410486917954,0.25530914417630074
83,UPL,1.0662726851695592,5.887431803543113,0.027521389584701517,2.435623373637731,0.005228865482801553,2.926572692076216,157.7218642110789,82.85008137848679,0.8909459765780626
84,IGL,-0.09486598953760814,3.7748523454381613,0.09295826456196987,5.005431031500044,0.0455149427866787,0.43843051466510824,79.37471788130532,71.10293900647143,0.44021918539044036
85,NMDC,-0.38106919012372814,3.1948098509057488,0.04001420806252257,0.9911207671326661,0.026071266230297888,0.12486444110072811,43.12483013968029,33.434959347993676,0.7458745874587459
86,ALKEM,0.3872382724296353,27.59554697149861,0.021317134072414465,4.244845313181846,0.031166815912166284,0.5291472581004146,100.98666589578153,70.3634738014234,0.14732728491936
87,BAJAJHLDNG,-0.10491951942695045,72.82926192329438,0.09258675796345257,1.095896764069746,0.02323144505441954,0.07223251852486806,43.03862164152647,30.79017796337457,0.3933360633806081
88,WHIRLPOOL,-0.3778510179168328,8.064811575761714,0.07812993308219472,9.604605366218461,0.04048964530110271,0.6686352559403623,177.63385276583517,207.0452404115616,0.24644516384799153
89,PIIND,0.2709561398084325,9.229443356978035,0.07435302425434717,6.630875631387973,0.03264562484952869,0.4685294980422997,140.33358531657223,134.94182083386949,0.7162544435623637
90,HINDPETRO,0.26226322996725315,11.147358350868931,0.051198539750843666,1.1674304717286137,0.015584947650076104,2.618688829412835,-241.45378605685985,9.249871683139327,0.1902841956037039
91,HONAUT,0.008630233078520342,131.5286126035321,0.004281030274473845,11.822505113555017,0.04095920772543759,0.6181564293361372,203.34140450666612,266.6786839299267,0.6804297662719301
92,KANSAINER,-0.126586855008273,2.3505487515544448,0.1758791329669875,6.895759954140859,0.026796714605286313,0.3105155471103823,223.50469712209065,160.49679484126042,0.3841538065893386
93,IDBI,-1.050469444549527,-2.369128023629859,0.03328044254719729,0.9308122987752778,-0.002202230801176317,7.997081077882049,129.52484682290432,108.59375,0.6819278072289157
94,PEL,-0.8889916826367547,13.65769584513163,0.027565519755845043,1.2954719569499167,-0.0006035394818820292,1.7747152441331424,57.34176308511674,47.30188675104646,1.2506954846143659
95,MRF,0.2371100125556445,716.694794210498,0.07728250736433552,2.1425866775176288,0.020543527893113686,0.6722941578193158,73.11032294457593,61.48499857394824,0.3908033818908167
96,SRF,-0.02886939283204482,43.90345943526717,0.04875645367081973,3.586116212746538,0.023187344634555154,1.2460107558163163,71.27059102742054,75.32555308420181,0.7871324089340527
97,BALKRISIND,0.20438657885538508,12.575382911812149,0.11755874159905692,3.8616537828291992,0.03982995296352355,0.35344957197792626,73.70006646098031,83.73015873408809,0.9121608289603029
98,CHOLAFIN,-0.029987343375650812,4.081537594139872,0.06696217227450965,2.8357287469258834,0.004208479937200325,7.5708895784736185,125.97525575520024,47.00943284749382,1.6316709426433917
99,TATACOMM,-69.64045988254274,2.924335463549056,-0.012520686137686421,-40.85743509674312,-0.0006718423093356534,-52.17473063479592,37.357923342348016,62.81690311092043,4.127512072121368
100,UBL,-0.8733097470546624,2.421426848535376,0.1251548171943341,9.176549917819887,0.010305235833324626,0.6210305137983225,2067.7464588401585,6830.7141926154445,0.33768916358111883
101,PNB,4.262118840711526,-0.050380297980038735,0.14476195948605522,0.40021899354031126,0.00015418928947336655,12.649155430801498,30.147346990994148,46.803277050967466,0.025850367346938786
102,PAGEIND,-0.5289984672616894,66.27920009629987,0.20539325369750525,28.96149764834221,0.054901215792467484,0.7964167594398275,355.9044361707188,214.64688111687747,0.5122134476396228
103,SAIL,0.5111320145768969,0.7662694720824684,0.1394913929811432,0.37394965339525266,0.0066795210116959896,2.0381928954221276,7.075151433720164,31.83962264501054,1.6399254716390101
104,IDEA,-0.2926452940552457,-5.327925896907066,0.00042984322060227,0.5131123016439445,-0.07819877918518224,10.028307465238303,-3.8433164283032966,-3.804780876453964,2.142857142857143
105,ACC,0.03856889318279549,18.689780056548223,0.03683987833187516,2.440385744217119,0.020267672566002294,0.5029686883577832,83.28169254264316,92.58165309593237,0.6487536112476356
106,PFC,-0.11092987560546758,9.053557925101472,0.23084592526419964,0.5213069836446351,0.0030917264851240698,12.102845130450516,21.019426656406413,7.002436799865219,0.3247863530937255
107,BEL,0.23183253892002503,1.5775920935742986,0.38942359431828266,2.3688523936390076,0.0249427122715487,1.398782094575947,51.399312030039155,73.09244471701808,0.7582889573089348
108,MPHASIS,0.14038325548839417,15.757676057370485,0.02764875946783853,3.1022984376353113,0.0354479674774644,0.48246530551926137,60.057243920028725,86.24999685520575,1.4804388187440785
109,BANKBARODA,-24.353559279819773,0.7111171489489885,0.02476812957390364,0.3298692088034022,0.0005160325152211764,14.347655811748453,17.87407020929645,10.71801540562558,0.10437444038758427
110,HAL,-0.12990689379680626,19.69263400776034,0.6282860937371909,1.8518583271542257,0.017531194910418876,3.1776967375301184,29.065004876279577,43.80978134992219,0.9923425009488586
111,ASHOKLEY,-1.4832849822454952,0.22696827982912976,0.3279517427542712,2.5500898995071903,0.004146882516295028,3.7247209232380714,253.8491347086167,-177.14286188170956,0.7756862274509804
112,IPCALAB,0.7159911945215495,15.578967372617663,0.04775167043998557,4.613524356684073,0.03056336115828699,0.4258119179850176,123.09782715804043,102.90139114363151,0.44357987175634517
113,OFSS,0.16630428958556448,43.17612891817935,0.010216131930777672,4.444664386808838,0.04796448370387901,0.22791295648461468,74.40309471774927,67.38048387442011,0.7486160036453278
114,GLAXO,3.732061022189378,4.305240414788834,0.040757295820901256,13.041092052554603,0.0630858530315391,0.7783979270164765,175.14347236979117,349.25721148882826,0.15678423387344176
115,MINDTREE,0.6033519024108488,12.31871846602713,0.008496213918899634,5.39544702369224,0.045367125862094994,0.5387946344299825,77.08233848893131,83.77144160305292,1.4884821477266987
116,VOLTAS,-0.1044781190072752,3.5690418006390963,0.11864988106240083,4.830441485548267,0.015839577977725804,0.7912156094309953,186.31823177580083,287.0675001618032,0.7360128185216577
117,JINDALSTEL,-1.7776176144754883,-0.7260654503726971,0.10908127482991037,0.4666316334482383,-0.008084933119816198,1.834302354325973,-11.867162122237637,-24.68295983882723,2.055308701234568
118,ASTRAL,0.09041312971579629,4.466561560993749,0.16006385462993247,11.128487296341428,0.03201562470064182,0.52793346552087,232.97456232755172,213.3158101487889,0.7225734935971914
119,SRTRANSFIN,-0.37983487729380505,26.488239196219023,0.007852251587938328,1.2123631443187672,0.005501874422095009,5.261759091468397,40.29199554594073,22.143367014542733,0.9426961961529311
120,VBL,-0.30409786327105887,2.4753105643965396,-0.05909833429564944,6.3003965441736325,0.02748861371133744,1.7794608067389202,-29.61875735152221,139.53893775750055,0.48096924707463645
121,RECLTD,0.15195927289364192,7.3143135736294225,0.22833122331970174,0.5900528671585503,0.004126465283371995,8.003581030234598,20.294229078268696,8.911196496882681,0.47288839472599803
122,AUBANK,0.6186675367259378,7.419670006537813,0.19572770220777536,4.724885131761194,0.004659815161219866,8.771403193303103,113.90006189819778,62.319045255888646,0.7031946831810276
123,GUJGASLTD,-0.023567182200910308,3.613009484973756,0.19688316800376487,4.80476160438063,0.04332420968866528,1.621760905069785,54.37705284143284,44.630968752875994,1.191427893069831
124,ABB,-0.27685152929914913,3.0816610413248156,0.026525344767596645,7.0523567439896295,0.004290171813127876,1.2421685248575067,345.0263089480356,1222.2727501829586,0.6029019487066677
125,SYNGENE,-0.0357126974825889,2.4291676579137143,0.04013948579875168,6.2929467669861605,0.026759403433534116,0.8774836181396691,138.49120379317344,261.1950904442607,1.0254084213600534
126,LTTS,-0.1671047543027866,17.699753017087733,-0.0018630630172169274,5.709801842279557,0.04851976734538411,0.4606094475284185,82.28266609799175,103.22825925872743,1.2385184236279492
127,BHARATFORG,-1.5481419324396197,0.900368471955675,0.009055795706198161,3.5483591947771362,0.009739358744498147,1.1854443693636014,162798.12118864458,651169.3333266763,0.6914432896898306
128,TRENT,-2.5168452517832876,-0.19433194207223314,0.23508777580106455,8.374429356682514,-0.00263551011319448,1.1524876121526648,-11.914880161292103,-334.2786189988525,0.6861932765540598
129,CONCOR,0.7537725599138392,2.548150887603775,0.05899779259408233,2.7825714940093866,0.010081149593669604,0.17917178326098396,41.134355790918434,120.44306121445791,0.8422401823775203
130,TATAPOWER,0.6378569744613567,0.6247578770430242,0.02981921559850219,0.9485884549578733,0.00285597932824695,3.4770305038695057,152.08501563105216,66.62499874999999,1.9569854065496035
131,COROMANDEL,0.4933496465683871,10.021819824298788,1.9138959152610195,3.981464890933526,0.0367660700691762,1.508585562965802,65.67784958232605,38.46938659940905,0.3790776594902
132,CROMPTON,-0.12225221609645473,2.0025372316875094,0.11342276170870237,0.0,0.0,0.0,0.0,130.80193021731355,0.7434381226412938
133,3MINDIA,-0.5284232531866406,52.64069158965199,0.12097027577537303,14.28520846132037,0.04223302508471806,0.389421846435676,300.97170246935946,274.8415940151128,0.5711321849374111
134,PFIZER,-0.020889926684775486,27.495753280505944,0.01598210044069793,6.44316766395788,0.03287825770503418,0.3351778292978722,146.76244310019604,170.66004625421144,0.18198159471473263
135,TVSMOTOR,-0.4802402140879758,2.7556767914095466,0.30867957033826476,6.042446204664417,0.008814473750848203,4.5839992349882195,139.48626291116858,123.56200201467676,0.571487520492844
136,NHPC,-0.1250702196256343,0.6981228536094966,0.008253346278302251,0.6939121431688411,0.01093092718110329,1.1513343878151523,54.600042400691606,17.1186449148796,0.2543474422753505
137,M&MFIN,-0.3572159945452235,2.851087461637967,-0.11421704707427867,9.594375746423573,-0.05258092715752812,5.71094818575879,3.1986574812495085,43.28856695871481,-0.11611628557488607
138,AARTIIND,-0.2961009228069863,8.649540253673731,0.05159391443329868,5.022505118222251,0.021444989284391976,1.1175207190586267,110.88532855281495,126.0807467423946,0.5711283552604666
139,ZEEL,-1.1532025257267489,1.7463665354402529,0.13055025495455463,2.6811762154850367,-0.00013684841273771137,0.365189969057097,100.3233982840608,213.1632591428853,0.26374662162887824
140,NIACL,2.39764814376111,1.4603479062734732,0.018109650147500385,0.0,0.0,0.0,0.0,149.15132151252286,0.8242123324780211
141,OBEROIRLTY,0.18349495141922675,4.461406294159543,0.6644510714821226,1.9186011071402178,0.015129801405262296,0.3427372122301319,102.43691237489942,104.01055721138442,0.3311493977011494
142,IDFCFIRSTB,-1.1179473615679105,-0.7133248822972037,0.1809862400966349,1.1652411028905914,-0.0010439423070009177,8.30207307280611,34.13729795142967,157.63158421341797,1.4905661215932913
143,SUPREMEIND,0.325613420550292,11.134025800261517,0.10376902247907013,6.522793190999276,0.041775180201537365,0.5241376758794901,102.683187124486,101.71750326601169,1.0794082934410723
144,ABCAPITAL,-0.18047336291491356,1.031816978142045,0.045802150016878554,1.6048543682885454,0.002037097150129245,9.055030689193643,74.49981406253322,56.54545545240634,1.519716794343442
145,APLLTD,0.5532666800734073,12.272459687336823,0.027596349509584204,3.5665811946952415,0.03999769759947079,0.7283632496934993,55.97592477082355,54.411252315163075,0.8256890211676918
146,BATAINDIA,-1.211775262574333,2.9078094528590848,0.34038620472407155,10.347466073621108,0.013135544109524468,0.8514083518473826,135.25904041826985,-382.13042808477263,0.2398883763084894
147,UNIONBANK,-0.7895833033783234,-1.2496578614093945,0.25742452483319966,0.3434139970266159,-0.0015691855693247291,15.206737280083408,18.68147512795903,29.33734939896417,0.18950941419659612
148,DALBHARAT,0.516745362048718,6.915517238446658,0.05473032493965659,1.3732348249790254,0.00610544983741445,0.9117401778695102,274.4550699730887,63.84395534323699,1.9903966373861737
149,RELAXO,-0.024779447243792992,2.0920034946713106,0.02892678396445518,10.850239676655397,0.034919342878009275,0.45518319094711773,218.10456511055114,220.74504133590136,0.3960991006191189
150,SUNDARMFIN,-0.10454693142221452,22.882604398833855,0.05966496854513027,2.390204001441667,0.007111758215539216,5.263773157557909,65.86761228102435,50.626701943764566,1.098122979421715
151,LALPATHLAB,0.14577824060779015,7.557699507755389,0.07401789222531514,10.704942661634128,0.04168103309683288,0.2265066135832567,224.9399677021293,181.79400296483,0.6423673016547706
152,ADANIPOWER,-0.2474896921278109,-0.5814564305243747,0.04018951792248861,2.2100825175892638,0.005142545174150038,7.734618400640569,1606.1492617571193,7.530612652520438,2.1705150976909415
153,SANOFI,0.14035676458965912,46.03639856036783,-0.030198653150788075,6.283038265271839,0.03421430334407181,0.336930985738072,138.70184464349396,133.10662653521644,0.3498345866121566
154,ATUL,-0.023245521653162817,53.04648052536139,0.01595414279419921,4.201560386479994,0.039382578160063936,0.3035239198942263,84.73455960159818,103.98604470244764,0.7833964250244894
155,ENDURANCE,-0.3564773437942435,8.467104567399785,0.2906835026342487,4.822707550483392,0.02923255369766089,0.758742545023224,92.29788333543203,96.96515401054505,0.9984507380281691
156,SUNTV,-0.13022827726623332,8.332831181456447,-0.0037845758010811798,3.096944066607091,0.046083156390772685,0.12923117382092353,59.188880217830274,54.782352178074206,0.44120390100666096
157,LAURUSLABS,3.219906768838939,2.3028710168614244,0.15403345631556464,3.048821980447718,0.02873995772376496,1.1094858350479764,51.790551055100366,63.3885196431361,4.146056002132533
